char,division,code,division_tw,code_tw,region
𥔇,石大口,utl,石大口,utl,CJK-B
𥔈,石厂辛,uko,石厂辛,uko,CJK-B
𥔉,石宀又,uhb,石宀又,uhb,CJK-B
𥔊,石已至,uah,石已至,uah,CJK-B
𥔋,石日皿,ujc,石日皿,ujc,CJK-B
𥔌,石匚女,uko,石匚女,uko,CJK-B
𥔍,石禾火,uvm,石禾火,uvm,CJK-B
𥔎,石立亅,uov,石立亅,uov,CJK-B
𥔏,龶田石,gnu,龶田石,gnu,CJK-B
𥔐,石大皿,utc,石大皿,utc,CJK-B
𥔑,石宀又,uhb,石宀又,uhb,CJK-B
𥔒,石冖寸,uya,石冖寸,uya,CJK-B
𥔓,石古月,ubh,石古月,ubh,CJK-B
𥔔,石尸米,ubk,石尸米,ubk,CJK-B
𥔕,石石灬,uum,石石灬,uum,CJK-B
𥔖,石西女,uzo,石西女,uzo,CJK-B
𥔗,石山而,ujo,石山而,ujo,CJK-B
𥔘,石禺,uja,石禺,uja,CJK-B
𥔙,石艹㔾,usv,石艹㔾,usv,CJK-B
𥔚,石人車,urc,石人車,urc,CJK-B
𥔛,石爪又,uvb,石爪又,uvb,CJK-B
𥔜,石禾日,uvj,石禾日,uvj,CJK-B
𥔝,石丿日,uwj,石丿日,uwj,CJK-B
𥔞,石八皿,uuc,石八皿,uuc,CJK-B
𥔟,石白木,udf,石白木,udf,CJK-B
𥔠,石⺁口,unl,石⺁口,unl,CJK-B
𥔡,石禾日,uvj,石禾日,uvj,CJK-B
𥔢,石臼人,uhr,石臼人,uhr,CJK-B
𥔣,石羊女,uuo,石羊女,uuo,CJK-B
𥔤,石尸八,ubu,石尸八,ubu,CJK-B
𥔥,石巛夊,upe,石巛夊,upe,CJK-B
𥔦,石不皿,uic,石不皿,uic,CJK-B
𥔧,石千里,ucn,石千里,ucn,CJK-B
𥔨,石水石,uvu,石水石,uvu,CJK-B
𥔩,石欠石,unu,石欠石,unu,CJK-B
𥔪,石厶川,ukx,石厶川,ukx,CJK-B
𥔫,石未艹,uss,石未艹,uss,CJK-B
𥔬,石韋,ujg,石韋,ujg,CJK-B
𥔭,石小貝,ukm,石小貝,ukm,CJK-B
𥔮,石虍文,ukx,石虍文,ukx,CJK-B
𥔯,石囗辶,udd,石囗辶,udd,CJK-B
𥔰,石豸丶,uxo,石豸丶,uxo,CJK-B
𥔱,石户习,uqq,石戶习,uqq,CJK-B
𥔲,石口丂,ulu,石口丂,ulu,CJK-B
𥔳,一石,gfu,一石,gfu,CJK-B
𥔴,石生石,ueu,石生石,ueu,CJK-B
𥔵,石艹幺,usu,石艹幺,usu,CJK-B
𥔶,石羊厶,uuk,石羊厶,uuk,CJK-B
𥔷,石广巾,upr,石广巾,upr,CJK-B
𥔸,石龷丶,uso,石龷丶,uso,CJK-B
𥔹,石丆夊,uue,石丆夊,uue,CJK-B
𥔺,石爪又,uvb,石爪又,uvb,CJK-B
𥔻,示申石,gyu,示申石,gyu,CJK-B
𥔼,一石,gfu,一石,gfu,CJK-B
𥔽,石艹合,usr,石艹合,usr,CJK-B
𥔾,石艹,usq,石艹,usq,CJK-B
𥔿,石爪臼,uvh,石爪臼,uvh,CJK-B
𥕀,石八习,uuq,石八习,uuq,CJK-B
𥕁,石文耳,uxt,石文耳,uxt,CJK-B
𥕂,石二月,uph,石二月,uph,CJK-B
𥕃,石厶灬,ukm,石厶灬,ukm,CJK-B
𥕄,石土里,ugn,石土里,ugn,CJK-B
𥕅,石穴且,uhm,石宀且,uhm,CJK-B
𥕆,石禾禾,uvv,石禾禾,uvv,CJK-B
𥕇,石匚乂,ukc,石匚乂,ukc,CJK-B
𥕈,石⺁辶,und,石⺁辶,und,CJK-B
𥕉,石厂日,ukj,石厂日,ukj,CJK-B
𥕊,石艹卄,uss,石艹卄,uss,CJK-B
𥕋,石臼又,uhb,石臼又,uhb,CJK-B
𥕌,石車斤,ucn,石車斤,ucn,CJK-B
𥕍,石口女,ulo,石口女,ulo,CJK-B
𥕎,石广水,upv,石广水,upv,CJK-B
𥕏,石囗一,udf,石囗一,udf,CJK-B
𥕐,石亠古,uob,石亠古,uob,CJK-B
𥕑,石虍且,ukm,石虍且,ukm,CJK-B
𥕒,石广日,upj,石广日,upj,CJK-B
𥕓,石艹大,ust,石艹大,ust,CJK-B
𥕔,石欠言,unu,石欠言,unu,CJK-B
𥕕,石虍,ukj,石虍,ukj,CJK-B
𥕖,石阝,uoc,石阝,uoc,CJK-B
𥕗,艹罒石,scu,卝罒石,scu,CJK-B
𥕘,石巛木,upf,石巛木,upf,CJK-B
𥕙,石丶石,uou,石丶石,uou,CJK-B
𥕚,石火十,umd,石火,ums,CJK-B
𥕛,石其土,uxg,石其土,uxg,CJK-B
𥕜,石艹兀,usy,石艹兀,usy,CJK-B
𥕝,石米石,uku,石米石,uku,CJK-B
𥕞,石立早,uoj,石立早,uoj,CJK-B
𥕟,石尸雨,ubz,石尸雨,ubz,CJK-B
𥕠,石厂电,uky,石厂电,uky,CJK-B
𥕡,石耳卯,uti,石耳卯,uti,CJK-B
𥕢,石艹日,usj,石艹日,usj,CJK-B
𥕣,石彳寸,uva,石彳寸,uva,CJK-B
𥕤,石羊皿,uuc,石羊皿,uuc,CJK-B
𥕥,石匚口,ukl,石匚口,ukl,CJK-B
𥕦,石亠𧘇,uow,石亠𧘇,uow,CJK-B
𥕧,石卌巾,usr,石卌巾,usr,CJK-B
𥕨,石乛虫,uvm,石乛虫,uvm,CJK-B
𥕩,石艹龰,ust,石艹龰,ust,CJK-B
𥕪,石艹子,usk,石艹子,usk,CJK-B
𥕫,石⺁貝,unm,石⺁貝,unm,CJK-B
𥕬,石爪止,uvt,石爪止,uvt,CJK-B
𥕭,臼乂石,hcu,臼乂石,hcu,CJK-B
𥕮,石文厶,uxk,石文厶,uxk,CJK-B
𥕯,石宀日,uhj,石宀日,uhj,CJK-B
𥕰,石虍业,uky,石虍一,ukf,CJK-B
𥕱,石士彡,ugs,石士彡,ugs,CJK-B
𥕲,石厂欠,ukn,石厂欠,ukn,CJK-B
𥕳,厂䒑石,kqu,厂䒑石,kqu,CJK-B
𥕴,石大小,utk,石大小,utk,CJK-B
𥕵,石乛夊,uve,石丅夊,ube,CJK-B
𥕶,石其斤,uxn,石其斤,uxn,CJK-B
𥕷,石而而,uoo,石而而,uoo,CJK-B
𥕸,石日又,ujb,石冂又,uzb,CJK-B
𥕹,石毛毛,uxx,石毛毛,uxx,CJK-B
𥕺,石厶丶,uko,石厶丶,uko,CJK-B
𥕻,石𠂉灬,uwm,石𠂉灬,uwm,CJK-B
𥕼,石人酉,urz,石人酉,urz,CJK-B
𥕽,士口石,glu,士口石,glu,CJK-B
𥕾,石龷八,usu,石艹八,usu,CJK-B
𥕿,丿米石,wku,丿米石,wku,CJK-B
𥖀,石十貝,udm,石十貝,udm,CJK-B
𥖁,石丷寸,uqa,石丷寸,uqa,CJK-B
𥖂,石夊,upe,石夊,upe,CJK-B
𥖃,石䒑女,uqo,石䒑女,uqo,CJK-B
𥖄,石羊欠,uun,石羊欠,uun,CJK-B
𥖅,石雨厶,uzk,石雨厶,uzk,CJK-B
𥖆,石門卄,urs,石門卄,urs,CJK-B
𥖇,石彐寸,uxa,石彐寸,uxa,CJK-B
𥖈,石艹几,usq,石艹几,usq,CJK-B
𥖉,石日小,ujk,石日小,ujk,CJK-B
𥖊,石口面,ulo,石口面,ulo,CJK-B
𥖋,石止止,utt,石止止,utt,CJK-B
𥖌,石丿一,uwf,石丿一,uwf,CJK-B
𥖍,氵木石,ifu,氵木石,ifu,CJK-B
𥖎,木乂石,fcu,木乂石,fcu,CJK-B
𥖏,石貝,urm,石貝,urm,CJK-B
𥖐,石阝豕,uce,石阝豕,uce,CJK-B
𥖑,尸毛皮,bxt,尸毛皮,bxt,CJK-B
𥖒,石忄子,uyk,石忄子,uyk,CJK-B
𥖓,石皮,utr,石皮,utr,CJK-B
𥖔,石木戈,ufp,石木戈,ufp,CJK-B
𥖕,口皮,lrt,口皮,lrt,CJK-B
𥖖,石皮巴,uta,石皮巴,uta,CJK-B
𥖗,士口石,glu,士口石,glu,CJK-B
𥖘,石其戈,uxp,石其戈,uxp,CJK-B
𥖙,石口戈,ulp,石口戈,ulp,CJK-B
𥖚,石穴凵,uhx,石宀凵,uhx,CJK-B
𥖛,石艹日,usj,石艹日,usj,CJK-B
𥖜,石木示,ufg,石木示,ufg,CJK-B
𥖝,石广八,upu,石广八,upu,CJK-B
𥖞,豸艮石,xyu,豸艮石,xyu,CJK-B
𥖟,石雨マ,uzb,石雨マ,uzb,CJK-B
𥖠,石罒虫,ucm,石罒虫,ucm,CJK-B
𥖡,丿石,nwu,丿石,nwu,CJK-B
𥖢,石艹木,usf,石艹木,usf,CJK-B
𥖣,石艹禺,usj,石艹禺,usj,CJK-B
𥖤,石咼辶,uvd,石咼辶,uvd,CJK-B
𥖥,木夕石,fuu,木夕石,fuu,CJK-B
𥖦,石爪夊,uve,石爪夊,uve,CJK-B
𥖧,石匕鳥,uit,石匕鳥,uit,CJK-B
𥖨,石口木,ulf,石口木,ulf,CJK-B
𥖩,石人日,urj,石人日,urj,CJK-B
𥖪,石艹又,usb,石卝又,usb,CJK-B
𥖫,士口石,glu,士口石,glu,CJK-B
𥖬,石二几,upq,石二几,upq,CJK-B
𥖭,石亠二,uop,石亠二,uop,CJK-B
𥖮,石习十,uqd,石习十,uqd,CJK-B
𥖯,木乂石,fcu,木乂石,fcu,CJK-B
𥖰,石艹高,uso,石艹高,uso,CJK-B
𥖱,石山口,ujl,石山口,ujl,CJK-B
𥖲,石士寸,uga,石士寸,uga,CJK-B
𥖳,車口石,clu,車口石,clu,CJK-B
𥖴,石人缶,urq,石人缶,urq,CJK-B
𥖵,石爪心,uvg,石爪心,uvg,CJK-B
𥖶,石宀貝,uhm,石宀貝,uhm,CJK-B
𥖷,石⺈口,uyl,石⺈口,uyl,CJK-B
𥖸,木鬼石,fgu,木鬼石,fgu,CJK-B
𥖹,金冂石,szu,金冂石,szu,CJK-B
𥖺,石皮大,utt,石皮大,utt,CJK-B
𥖻,石口夊,ule,石口夊,ule,CJK-B
𥖼,石虍心,ukg,石虍心,ukg,CJK-B
𥖽,石宀灬,uhm,石宀灬,uhm,CJK-B
𥖾,石亠辶,uod,石亠辶,uod,CJK-B
𥖿,石士貝,ugm,石士貝,ugm,CJK-B
𥗀,石艹彡,uss,石艹彡,uss,CJK-B
𥗁,石竹日,uwj,石竹日,uwj,CJK-B
𥗂,石麻手,upp,石麻手,upp,CJK-B
𥗃,石厂里,ukn,石厂里,ukn,CJK-B
𥗄,石匚欠,ukn,石匚欠,ukn,CJK-B
𥗅,石十䒑,udq,石十䒑,udq,CJK-B
𥗆,石魚日,utj,石魚日,utj,CJK-B
𥗇,石夫車,ulc,石夫車,ulc,CJK-B
𥗈,石木足,ufb,石木足,ufb,CJK-B
𥗉,石石石,uuu,石石石,uuu,CJK-B
𥗊,石齒,uww,石齒,uww,CJK-B
𥗋,石日水,ujv,石日水,ujv,CJK-B
𥗌,石虍刂,ukx,石虍刂,ukx,CJK-B
𥗍,石禾水,uvv,石禾水,uvv,CJK-B
𥗎,石禾日,uvj,石禾日,uvj,CJK-B
𥗏,石火丶,umo,石火丶,umo,CJK-B
𥗐,石石石,uuu,石石石,uuu,CJK-B
𥗑,臼冂石,hzu,臼冂石,hzu,CJK-B
𥗒,石立見,uom,石立見,uom,CJK-B
𥗓,石木貝,ufm,石木貝,ufm,CJK-B
𥗔,石艹,uss,石艹,uss,CJK-B
𥗕,石卄灬,usm,石卄灬,usm,CJK-B
𥗖,石竹馬,uwj,石竹馬,uwj,CJK-B
𥗗,石馬𧘇,ujw,石馬𧘇,ujw,CJK-B
𥗘,石木手,ufp,石木手,ufp,CJK-B
𥗙,石臼子,uhk,石臼子,uhk,CJK-B
𥗚,士石,gbu,士石,gbu,CJK-B
𥗛,金戈石,spu,金戈石,spu,CJK-B
𥗜,石口戈,ulp,石口戈,ulp,CJK-B
𥗝,石𧘇,uow,石𧘇,uow,CJK-B
𥗞,石火口,uml,石火,umr,CJK-B
𥗟,石日言,uju,石日言,uju,CJK-B
𥗠,石厂力,ukw,石厂力,ukw,CJK-B
𥗡,石广心,upg,石广心,upg,CJK-B
𥗢,石业欠,uyn,石业欠,uyn,CJK-B
𥗣,士冖石,gyu,士冖石,gyu,CJK-B
𥗤,十口石,dlu,十口石,dlu,CJK-B
𥗥,石竹丶,uwo,石竹丶,uwo,CJK-B
𥗦,石金里,usn,石金里,usn,CJK-B
𥗧,石石,ouu,石石,ouu,CJK-B
𥗨,石艹𧘇,usw,石艹𧘇,usw,CJK-B
𥗩,石車手,ucp,石車手,ucp,CJK-B
𥗪,石艹一,usf,石艹一,usf,CJK-B
𥗫,石目隹,umz,石目隹,umz,CJK-B
𥗬,石田土,ung,石田土,ung,CJK-B
𥗭,石亠隹,uoz,石亠隹,uoz,CJK-B
𥗮,石門欠,urn,石門欠,urn,CJK-B
𥗯,石亠瓦,uos,石亠瓦,uos,CJK-B
𥗰,石臼辰,uhp,石臼辰,uhp,CJK-B
𥗱,亠人石,oru,亠人石,oru,CJK-B
𥗲,石尸石,ubu,石尸石,ubu,CJK-B
𥗳,石宀貝,uhm,石宀貝,uhm,CJK-B
𥗴,石罒隹,ucz,石罒隹,ucz,CJK-B
𥗵,石臼石,uhu,石臼石,uhu,CJK-B
𥗶,禾日石,vju,禾日石,vju,CJK-B
𥗷,石尸𧘇,ubw,石尸𧘇,ubw,CJK-B
𥗸,石臼辰,uhp,石臼辰,uhp,CJK-B
𥗹,石艹禾,usv,石艹禾,usv,CJK-B
𥗺,石艹丷,usq,石艹丷,usq,CJK-B
𥗻,石臼言,uhu,石臼言,uhu,CJK-B
𥗼,石田糸,uny,石田糸,uny,CJK-B
𥗽,石臣見,ubm,石臣見,ubm,CJK-B
𥗾,石十𧘇,udw,石十𧘇,udw,CJK-B
𥗿,石山隹,ujz,石山隹,ujz,CJK-B
𥘀,石日𧘇,ujw,石日𧘇,ujw,CJK-B
𥘁,石艹隹,usz,石艹隹,usz,CJK-B
𥘂,石言夊,uue,石糹夊,uye,CJK-B
𥘃,石雨人,uzr,石雨人,uzr,CJK-B
𥘄,石木彡,ufs,石木彡,ufs,CJK-B
𥘅,丅儿,bqr,丅儿,bqr,CJK-B
𥘆,示乙,gvi,示乙,gvi,CJK-B
𥘇,示匕,gib,示匕,gib,CJK-B
𥘈,匕示,igv,匕示,igv,CJK-B
𥘉,示刀,gdk,示刀,gdk,CJK-B
𥘊,示丩,gxs,示丩,gxs,CJK-B
𥘋,示力,gwo,示力,gwo,CJK-B
𥘌,示几,gqh,示几,gqh,CJK-B
𥘍,示乚𡿨,gee,示乚𡿨,gee,CJK-B
𥘎,示彡,gsy,示彡,gsy,CJK-B
𥘏,示干,gns,示干,gns,CJK-B
𥘐,彐示,xgv,彐示,xgv,CJK-B
𥘑,示寸,gah,示寸,gah,CJK-B
𥘒,示弋,gpy,示弋,gpy,CJK-B
𥘓,示又丶,gbo,示又丶,gbo,CJK-B
𥘔,示丿,gjw,示丿,gjw,CJK-B
𥘕,示一丌,gfr,示一丌,gfr,CJK-B
𥘖,示𧘇,gwh,示𧘇,gwh,CJK-B
𥘗,示日,gjk,示日,gjk,CJK-B
𥘘,示亠,gho,示亠,gho,CJK-B
𥘙,示火,gms,示火,gms,CJK-B
𥘚,示心,ggp,示心,ggp,CJK-B
𥘛,示王,gme,示王,gme,CJK-B
𥘜,示乃乀,gro,示乃乀,gro,CJK-B
𥘝,示冂乂,gzc,示冂乂,gzc,CJK-B
𥘞,示人乛,grv,示人乛,grv,CJK-B
𥘟,示二厶,gpk,示二厶,gpk,CJK-B
𥘠,示卄一,gsf,示卄一,gsf,CJK-B
𥘡,示一彑,gfr,示一彑,gfr,CJK-B
𥘢,示一幺,gfu,示一幺,gfu,CJK-B
𥘣,止示,tgv,止示,tgv,CJK-B
𥘤,示小丿,gkw,示小丿,gkw,CJK-B
𥘥,示丿卄,gws,示丿卄,gws,CJK-B
𥘦,示夊,geu,示夊,geu,CJK-B
𥘧,示九十,gwd,示九十,gwd,CJK-B
𥘨,示勹,ghs,示勹,ghs,CJK-B
𥘩,示勹二,ghp,示勹二,ghp,CJK-B
𥘪,示𠂉十,gwd,示𠂉十,gwd,CJK-B
𥘫,示丁口,gal,示丁口,gal,CJK-B
𥘬,示弓,gnu,示弓,gnu,CJK-B
𥘭,示丶王,gom,示丶王,gom,CJK-B
𥘮,示勹口,ghl,示勹口,ghl,CJK-B
𥘯,示末,gsm,示末,gsm,CJK-B
𥘰,示尸コ,gbb,示丨コ,gzb,CJK-B
𥘱,丅儿儿,bqq,丅儿儿,bqq,CJK-B
𥘲,丅儿且,bqm,丅儿且,bqm,CJK-B
𥘳,示瓦,gsw,示瓦,gsw,CJK-B
𥘴,示干丷,gnq,示干丷,gnq,CJK-B
𥘵,示日一,gjf,示日一,gjf,CJK-B
𥘶,示乚刀,ged,示乚刀,ged,CJK-B
𥘷,示乚丿,gew,示乚丿,gew,CJK-B
𥘸,示立,gou,示立,gou,CJK-B
𥘹,示匚コ,gkb,示匚コ,gkb,CJK-B
𥘺,示一止,gft,示一止,gft,CJK-B
𥘻,示不一,gif,示不一,gif,CJK-B
𥘼,示人彡,grs,示人彡,grs,CJK-B
𥘽,示丷,gqa,示丷,gqa,CJK-B
𥘾,大丷示,tqg,大丷示,tqg,CJK-B
𥘿,𡗗示,egv,𡗗示,egv,CJK-B
𥙀,示工,gsp,示工,gsp,CJK-B
𥙁,示𠂉也,gws,示𠂉也,gws,CJK-B
𥙂,示斤一,gnf,示斤一,gnf,CJK-B
𥙃,示白,gds,示白,gds,CJK-B
𥙄,示人小,grk,示人小,grk,CJK-B
𥙅,示亠巾,gor,示亠巾,gor,CJK-B
𥙆,示亠幺,gou,示亠幺,gou,CJK-B
𥙇,示宀匕,ghi,示宀匕,ghi,CJK-B
𥙈,示巳又,gab,示巳又,gab,CJK-B
𥙉,示厶口,gkl,示厶口,gkl,CJK-B
𥙊,癶示,bgv,癶示,bgv,CJK-B
𥙋,示屮凵,gxx,示屮凵,gxx,CJK-B
𥙌,示丿丿,gww,示丿丿,gww,CJK-B
𥙍,丅儿申,bqy,丅儿申,bqy,CJK-B
𥙎,示⺁,gnw,示⺁,gnw,CJK-B
𥙏,丅儿丨,bqz,丅儿丨,bqz,CJK-B
𥙐,示⺁口,gnl,示⺁口,gnl,CJK-B
𥙑,示小兀,gky,示小兀,gky,CJK-B
𥙒,示乚厶,gek,示乚厶,gek,CJK-B
𥙓,示乚用,gec,示乚用,gec,CJK-B
𥙔,示宀女,gho,示宀女,gho,CJK-B
𥙕,示耂匕,ggi,示耂匕,ggi,CJK-B
𥙖,示龷八,gsu,示龷八,gsu,CJK-B
𥙗,示大口,gtl,示大口,gtl,CJK-B
𥙘,示西,gzu,示西,gzu,CJK-B
𥙙,示口巾,glr,示口巾,glr,CJK-B
𥙚,示𠂉斤,gwn,示𠂉斤,gwn,CJK-B
𥙛,示亻壬,gec,示亻壬,gec,CJK-B
𥙜,示亻尤,geb,示亻尤,geb,CJK-B
𥙝,示⺧儿,gtq,示⺧儿,gtq,CJK-B
𥙞,示土土,ggg,示土土,ggg,CJK-B
𥙟,示耳,gte,示耳,gte,CJK-B
𥙠,示一一,gff,示一一,gff,CJK-B
𥙡,示𠂉亠,gwo,示𠂉亠,gwo,CJK-B
𥙢,示𠂤,ggd,示𠂤,ggd,CJK-B
𥙣,示勹日,ghj,示勹日,ghj,CJK-B
𥙤,示丶七,goa,示一七,gfa,CJK-B
𥙥,示コ彑,gbr,示コ彑,gbr,CJK-B
𥙦,女口示,olg,女口示,olg,CJK-B
𥙧,示乚小,gek,示乚小,gek,CJK-B
𥙨,示几木,gqf,示几木,gqf,CJK-B
𥙩,示乚人,ger,示乚人,ger,CJK-B
𥙪,示乚,gea,示乚,gea,CJK-B
𥙫,示酉,gzk,示酉,gzk,CJK-B
𥙬,示小月,gkh,示小月,gkh,CJK-B
𥙭,示木土,gfg,示木土,gfg,CJK-B
𥙮,示豕,gen,示豕,gen,CJK-B
𥙯,示乃古,grb,示乃古,grb,CJK-B
𥙰,示气土,gwg,示气土,gwg,CJK-B
𥙱,示口,gil,示口,gil,CJK-B
𥙲,示水土,gvg,示水土,gvg,CJK-B
𥙳,丅儿甫,bqm,丅儿甫,bqm,CJK-B
𥙴,示一乂,gfc,示一乂,gfc,CJK-B
𥙵,示⺈儿,gyq,示⺈儿,gyq,CJK-B
𥙶,示艹干,gsn,示艹干,gsn,CJK-B
𥙷,示甫,gmt,示甫,gmt,CJK-B
𥙸,示己匚,gak,示己匚,gak,CJK-B
𥙹,示一丶,gfo,示一丶,gfo,CJK-B
𥙺,示止小,gtk,示止小,gtk,CJK-B
𥙻,示冖口,gyl,示冖口,gyl,CJK-B
𥙼,示土八,ggu,示土八,ggu,CJK-B
𥙽,示人,gar,示人,gar,CJK-B
𥙾,示禾乃,gvr,示禾乃,gvr,CJK-B
𥙿,示八口,gul,示八口,gul,CJK-B
𥚀,示爪子,gvk,示爪子,gvk,CJK-B
𥚁,示乃古,grb,示乃古,grb,CJK-B
𥚂,示厶夊,gke,示厶夊,gke,CJK-B
𥚃,示里,gni,示里,gni,CJK-B
𥚄,示乚乂,gec,示乚乂,gec,CJK-B
𥚅,示乚耳,get,示乚耳,get,CJK-B
𥚆,示刀心,gdg,示刀心,gdg,CJK-B
𥚇,示乚舌,gel,示乚舌,gel,CJK-B
𥚈,示田丌,gnr,示田丌,gnr,CJK-B
𥚉,示巛田,gpn,示巛田,gpn,CJK-B
𥚊,示土土,ggg,示土土,ggg,CJK-B
𥚋,屮凵兀,xxy,屮凵兀,xxy,CJK-B
𥚌,丅儿木,bqf,丅儿木,bqf,CJK-B
𥚍,示尸口,gbl,示尸口,gbl,CJK-B
𥚎,示宀示,ghg,示宀示,ghg,CJK-B
𥚏,示广人,gpr,示广人,gpr,CJK-B
𥚐,示心土,ggg,示心土,ggg,CJK-B
𥚑,示尸古,gbb,示尸古,gbb,CJK-B
𥚒,示來,gej,示來,gej,CJK-B
𥚓,示大丂,gtu,示大丂,gtu,CJK-B
𥚔,示上又,gkb,示上又,gkb,CJK-B
𥚕,示日日,gjj,示日日,gjj,CJK-B
𥚖,示爪木,gvf,示爪木,gvf,CJK-B
𥚗,示人冊,gro,示人冊,gro,CJK-B
𥚘,䒑屮示,qxg,䒑屮示,qxg,CJK-B
𥚙,示大卄,gts,示大卄,gts,CJK-B
𥚚,示虎,gku,示虎,gku,CJK-B
𥚛,示日匕,gji,示日匕,gji,CJK-B
𥚜,示日弓,gjn,示日弓,gjn,CJK-B
𥚝,示乚月,geh,示乚月,geh,CJK-B
𥚞,示臼丨,ghz,示臼丨,ghz,CJK-B
𥚟,示古,grb,示古,grb,CJK-B
𥚠,示子,gok,示子,gok,CJK-B
𥚡,火火示,mmg,火火示,mmg,CJK-B
𥚢,屮凵示,xxg,屮凵示,xxg,CJK-B
𥚣,示乃口,grl,示乃口,grl,CJK-B
𥚤,示乚木,gef,示乚木,gef,CJK-B
𥚥,示乚刂,gex,示乚刂,gex,CJK-B
𥚦,示⺈矢,gyq,示⺈矢,gyq,CJK-B
𥚧,示士䒑,ggq,示士䒑,ggq,CJK-B
𥚨,示月,gsh,示月,gsh,CJK-B
𥚩,示乛月,gvh,示乛月,gvh,CJK-B
𥚪,厶厶示,kkg,厶厶示,kkg,CJK-B
𥚫,示合卄,grs,示合卄,grs,CJK-B
𥚬,示勹止,ght,示勹止,ght,CJK-B
𥚭,示二口,gpl,示二口,gpl,CJK-B
𥚮,示其乚,gxe,示其乚,gxe,CJK-B
𥚯,示乚,ges,示乚,ges,CJK-B
𥚰,示宀口,ghl,示宀口,ghl,CJK-B
𥚱,示立日,goj,示立日,goj,CJK-B
𥚲,示木刂,gfx,示木刂,gfx,CJK-B
𥚳,示不土,gig,示不土,gig,CJK-B
𥚴,示丆貝,gum,示丆貝,gum,CJK-B
𥚵,示目,gbm,示目,gbm,CJK-B
𥚶,示口耳,glt,示口耳,glt,CJK-B
𥚷,示田月,gnh,示田月,gnh,CJK-B
𥚸,示田,gnk,示田,gnk,CJK-B
𥚹,示户冊,gqo,示戶冊,gqo,CJK-B
𥚺,示匕白,gid,示匕白,gid,CJK-B
𥚻,示山而,gjo,示山而,gjo,CJK-B
𥚼,示冂丶,gzo,示冂丶,gzo,CJK-B
𥚽,示丿古,gwb,示丿古,gwb,CJK-B
𥚾,示乂夊,gce,示乂夊,gce,CJK-B
𥚿,示丷女,gqo,示丷女,gqo,CJK-B
𥛀,示彐又,gxb,示彐又,gxb,CJK-B
𥛁,屮凵巴,xxa,屮凵巴,xxa,CJK-B
𥛂,示月,gsh,示月,gsh,CJK-B
𥛃,示彐彐,gxx,示彐彐,gxx,CJK-B
𥛄,示十丿,gdw,示十丿,gdw,CJK-B
𥛅,示卯田,gin,示卯田,gin,CJK-B
𥛆,示彐又,gxb,示彐又,gxb,CJK-B
𥛇,示弓工,gnp,示弓工,gnp,CJK-B
𥛈,示己工,gap,示己工,gap,CJK-B
𥛉,示乚丰,gez,示乚丰,gez,CJK-B
𥛊,示户习,gqq,示戶习,gqq,CJK-B
𥛋,示又木,gbf,示又木,gbf,CJK-B
𥛌,示工貝,gpm,示工貝,gpm,CJK-B
𥛍,示口貝,glm,示口貝,glm,CJK-B
𥛎,示爪大,gvt,示爪大,gvt,CJK-B
𥛏,示𠂉其,gwx,示𠂉其,gwx,CJK-B
𥛐,示土皿,ggc,示土皿,ggc,CJK-B
𥛑,示辰寸,gpa,示辰寸,gpa,CJK-B
𥛒,示口,gsl,示口,gsl,CJK-B
𥛓,上示示,kgg,上示示,kgg,CJK-B
𥛔,示骨,gvw,示骨,gvw,CJK-B
𥛕,示⺁人,gnr,示⺁人,gnr,CJK-B
𥛖,示身寸,gqa,示身寸,gqa,CJK-B
𥛗,示爪臼,gvh,示爪臼,gvh,CJK-B
𥛘,示日,gja,示田十,gnd,CJK-B
𥛙,示𠂉,gws,示𠂉,gws,CJK-B
𥛚,示亠古,gob,示亠古,gob,CJK-B
𥛛,冖西示,yzg,冖西示,yzg,CJK-B
𥛜,示虍且,gkm,示虍且,gkm,CJK-B
𥛝,示夊辶,ged,示夊辶,ged,CJK-B
𥛞,示鹿,gpw,示鹿,gpw,CJK-B
𥛟,示爪見,gvm,示爪見,gvm,CJK-B
𥛠,丅儿一,bqf,丅儿一,bqf,CJK-B
𥛡,示卜土,gcg,示卜土,gcg,CJK-B
𥛢,示山示,gjg,示山示,gjg,CJK-B
𥛣,示卌巾,gsr,示卌巾,gsr,CJK-B
𥛤,匕示貝,igm,匕示貝,igm,CJK-B
𥛥,示寸,gca,示寸,gca,CJK-B
𥛦,示西示,gzg,示西示,gzg,CJK-B
𥛧,示田糸,gny,示田糸,gny,CJK-B
𥛨,示彳龰,gvt,示彳龰,gvt,CJK-B
𥛩,示广人,gpr,示广人,gpr,CJK-B
𥛪,示厶,gpk,示厶,gpk,CJK-B
𥛫,示氵木,gif,示氵木,gif,CJK-B
𥛬,上示米,kgk,上示米,kgk,CJK-B
𥛭,示乚又,geb,示乚又,geb,CJK-B
𥛮,示丿田,gwn,示丿田,gwn,CJK-B
𥛯,示予口,gcl,示予口,gcl,CJK-B
𥛰,示大小,gtk,示大小,gtk,CJK-B
𥛱,士口示,glg,士口示,glg,CJK-B
𥛲,示隹灬,gzm,示隹灬,gzm,CJK-B
𥛳,示虍业,gky,示虍一,gkf,CJK-B
𥛴,丅儿八,bqu,丅儿八,bqu,CJK-B
𥛵,示艹龷,gss,示艹,gsa,CJK-B
𥛶,示羊口,gul,示羊口,gul,CJK-B
